1.968421052631578618e+02 5.222653191238734394e+00
1.977192982456140271e+02 5.211208641147571541e+00
1.985964912280701924e+02 5.170331475735432392e+00
2.003508771929824661e+02 5.164719973966386490e+00
2.012280701754385746e+02 5.112456117152241575e+00
2.021052631578947398e+02 5.090823629583720589e+00
2.029824561403508483e+02 5.049207086844541337e+00
2.038596491228070136e+02 5.046571267482803158e+00
2.047368421052631220e+02 4.995819213426480054e+00
2.056140350877192873e+02 4.961389583249419921e+00
2.073684210526315610e+02 4.968938823739802224e+00
2.082456140350877263e+02 4.911615034911691602e+00
2.091228070175438347e+02 4.894386334121787030e+00
2.100000000000000000e+02 4.885135111747224812e+00
2.108771929824561084e+02 4.855223590302744086e+00
2.117543859649122737e+02 4.843218644205920853e+00
2.126315789473684106e+02 4.814517544533303273e+00
2.143859649122807127e+02 4.812432521190171286e+00
2.152631578947368212e+02 4.797957828494253008e+00
2.161403508771929864e+02 4.757281830032363601e+00
2.170175438596490949e+02 4.764756034974207743e+00
2.178947368421052602e+02 4.732621268210412069e+00
2.187719298245613686e+02 4.736045929091775797e+00
2.196491228070175339e+02 4.717353796079655659e+00
2.214035087719298076e+02 4.703975670133447196e+00
2.222807017543859729e+02 4.726231470111640576e+00
2.231578947368420813e+02 4.675925924533866684e+00
2.240350877192982466e+02 4.681392078441620974e+00
2.249122807017543551e+02 4.685868179506057274e+00
2.257894736842105203e+02 4.660300606630785936e+00
2.266666666666666572e+02 4.652184161005075147e+00
2.284210526315789593e+02 4.659108711376453549e+00
2.292982456140350678e+02 4.635952260671043490e+00
2.301754385964912331e+02 4.676935923609725876e+00
2.310526315789473415e+02 4.650608116549576287e+00
2.319298245614035068e+02 4.665282185130384285e+00
2.328070175438596152e+02 4.670288704048820350e+00
2.336842105263157805e+02 4.664084341106145004e+00
2.354385964912280542e+02 4.697146880016751957e+00
2.363157894736842195e+02 4.701694221461611534e+00
2.371929824561403279e+02 4.706470473922229836e+00
2.380701754385964932e+02 4.740128005874165495e+00
2.389473684210526017e+02 4.751168273873060954e+00
2.398245614035087669e+02 4.806433426133311926e+00
2.407017543859648754e+02 4.824774044700459896e+00
2.415789473684210407e+02 4.838694288351566009e+00
2.433333333333333144e+02 4.879922241558690921e+00
2.442105263157894797e+02 4.927326884204088486e+00
2.450877192982455881e+02 4.967586558489788473e+00
2.459649122807017534e+02 5.011510205010200281e+00
2.468421052631578618e+02 5.096956736818198941e+00
2.477192982456140271e+02 5.101272403195859617e+00
2.485964912280701640e+02 5.208453818468727015e+00
2.503508771929824661e+02 5.239182493189945333e+00
2.512280701754385746e+02 5.294215507717580316e+00
2.521052631578947398e+02 5.385562028292316228e+00
2.529824561403508483e+02 5.424060506425201211e+00
2.538596491228070136e+02 5.509521735840428924e+00
2.547368421052631220e+02 5.626724085109204410e+00
2.556140350877192873e+02 5.670511111888093758e+00
2.573684210526315610e+02 5.770307321426831670e+00
2.582456140350876694e+02 5.882526851266104195e+00
2.591228070175438916e+02 5.937306577019676013e+00
2.600000000000000000e+02 6.096936722611494552e+00
2.608771929824561084e+02 6.233818202121299556e+00
2.617543859649122169e+02 6.315700248151844498e+00
2.626315789473684390e+02 6.494075387943170519e+00
2.643859649122806559e+02 6.673416316598987486e+00
2.652631578947368780e+02 6.798480258124411257e+00
2.661403508771929864e+02 7.009888553220135599e+00
2.670175438596490949e+02 7.103741462026481379e+00
2.678947368421052033e+02 7.317206600188839616e+00
2.687719298245614254e+02 7.574202861937177289e+00
2.696491228070175339e+02 7.763139657849785991e+00
2.714035087719298645e+02 8.102270292137673025e+00
2.722807017543859729e+02 8.234914766743903769e+00
2.731578947368420813e+02 8.430084466015706823e+00
2.740350877192981898e+02 8.661886080073095684e+00
2.749122807017544119e+02 8.776955409857883694e+00
2.757894736842105203e+02 9.194690610557797683e+00
2.766666666666666288e+02 9.446005038838704237e+00
2.784210526315789593e+02 9.657314132505909754e+00
2.792982456140350678e+02 9.964798832253871197e+00
2.801754385964911762e+02 1.047562445601992742e+01
2.810526315789473983e+02 1.054461732750687730e+01
2.819298245614035068e+02 1.139191518789401769e+01
2.828070175438596152e+02 1.249052747656212681e+01
2.836842105263157237e+02 1.208506236845402704e+01
2.845614035087719458e+02 1.318367465712213615e+01
