3.250000000000000000e+01 1.098612288668109116e+00
3.350000000000000000e+01 -2.876820724517816785e-01
3.550000000000000000e+01 -6.931471805599453972e-01
3.650000000000000000e+01 -1.386294361119890794e+00
3.750000000000000000e+01 -1.540445040947149735e+00
3.850000000000000000e+01 -1.897119984885881294e+00
3.950000000000000000e+01 -2.484906649788001687e+00
4.050000000000000000e+01 -3.205452804536060185e+00
4.150000000000000000e+01 -3.412247217848740632e+00
4.250000000000000000e+01 -3.433987204485147160e+00
4.350000000000000000e+01 -4.077537443905720593e+00
4.450000000000000000e+01 -4.507189777627887750e+00
4.550000000000000000e+01 -4.733270188615406937e+00
4.650000000000000000e+01 -5.141663556502660271e+00
4.750000000000000000e+01 -5.455321115357701700e+00
4.850000000000000000e+01 -5.717027701406221851e+00
4.950000000000000000e+01 -5.978885764901122002e+00
5.050000000000000000e+01 -6.207919110271395979e+00
5.150000000000000000e+01 -6.474918974077841227e+00
5.250000000000000000e+01 -6.692083742506628852e+00
5.350000000000000000e+01 -6.888912191180657452e+00
5.450000000000000000e+01 -7.093404625868767077e+00
5.550000000000000000e+01 -7.242559458502653591e+00
5.650000000000000000e+01 -7.412562830422565696e+00
5.750000000000000000e+01 -7.546798200548882285e+00
5.850000000000000000e+01 -7.719277912277403786e+00
5.950000000000000000e+01 -7.845024417241484471e+00
6.050000000000000000e+01 -7.974876900558876436e+00
6.150000000000000000e+01 -8.115819701211327342e+00
6.250000000000000000e+01 -8.218607444935170037e+00
6.350000000000000000e+01 -8.319229938632325627e+00
6.450000000000000000e+01 -8.423175509310116382e+00
6.550000000000000000e+01 -8.488450722550584970e+00
6.650000000000000000e+01 -8.606851063346773856e+00
6.750000000000000000e+01 -8.664750755773852120e+00
6.850000000000000000e+01 -8.722091302389097578e+00
6.950000000000000000e+01 -8.784417421965622808e+00
7.050000000000000000e+01 -8.844384396962730932e+00
7.150000000000000000e+01 -8.880168247903450052e+00
7.250000000000000000e+01 -8.926207549035543920e+00
7.350000000000000000e+01 -8.958968799205418776e+00
7.450000000000000000e+01 -8.981974876680821396e+00
7.550000000000000000e+01 -9.017968479328727582e+00
7.650000000000000000e+01 -9.040303054015447870e+00
7.750000000000000000e+01 -9.065892467610311201e+00
7.850000000000000000e+01 -9.077722847361343383e+00
7.950000000000000000e+01 -9.082734247371037739e+00
8.050000000000000000e+01 -9.110041100659618252e+00
8.150000000000000000e+01 -9.101492300377380218e+00
8.250000000000000000e+01 -9.104794653984278341e+00
8.350000000000000000e+01 -9.098477278830790382e+00
8.450000000000000000e+01 -9.107679911589908528e+00
8.550000000000000000e+01 -9.077684786197048439e+00
8.650000000000000000e+01 -9.061530957714676759e+00
8.750000000000000000e+01 -9.060602165078247339e+00
8.850000000000000000e+01 -9.029617536545925915e+00
8.950000000000000000e+01 -9.013757605829958663e+00
9.050000000000000000e+01 -8.986696695620292274e+00
9.150000000000000000e+01 -8.959011657878949819e+00
9.250000000000000000e+01 -8.936911789735766831e+00
9.350000000000000000e+01 -8.910810614276687858e+00
9.450000000000000000e+01 -8.875520103437350983e+00
9.550000000000000000e+01 -8.850374303939236853e+00
9.650000000000000000e+01 -8.803574418134971324e+00
9.750000000000000000e+01 -8.773487790626386840e+00
9.850000000000000000e+01 -8.734613730827351930e+00
9.950000000000000000e+01 -8.700569747058704451e+00
1.005000000000000000e+02 -8.651957157443305846e+00
1.015000000000000000e+02 -8.616314282284044168e+00
1.025000000000000000e+02 -8.585163317855505127e+00
1.035000000000000000e+02 -8.546039765973816316e+00
1.045000000000000000e+02 -8.475050881218269438e+00
1.055000000000000000e+02 -8.442900586834383603e+00
1.065000000000000000e+02 -8.389662804304974131e+00
1.075000000000000000e+02 -8.366680331136935322e+00
1.085000000000000000e+02 -8.299037181613066139e+00
1.095000000000000000e+02 -8.274611946209553537e+00
1.105000000000000000e+02 -8.216718530499012019e+00
1.115000000000000000e+02 -8.170185652879641935e+00
1.125000000000000000e+02 -8.130059039992797665e+00
1.135000000000000000e+02 -8.089175678837563055e+00
1.145000000000000000e+02 -8.026170194946427472e+00
1.155000000000000000e+02 -7.992381325675506965e+00
1.165000000000000000e+02 -7.944728542611903421e+00
1.175000000000000000e+02 -7.907038210652110877e+00
1.185000000000000000e+02 -7.844632644464681448e+00
1.195000000000000000e+02 -7.820439515262180841e+00
1.205000000000000000e+02 -7.789178475527217316e+00
1.215000000000000000e+02 -7.741823150598460046e+00
1.225000000000000000e+02 -7.685703061234548272e+00
1.235000000000000000e+02 -7.690895498068787361e+00
1.245000000000000000e+02 -7.647945065875394022e+00
1.255000000000000000e+02 -7.581889520360152623e+00
1.265000000000000000e+02 -7.545742048364806998e+00
1.275000000000000000e+02 -7.542390188474414892e+00
1.285000000000000000e+02 -7.498869733976931684e+00
1.295000000000000000e+02 -7.484555891671661243e+00
1.305000000000000000e+02 -7.420578905410801340e+00
1.315000000000000000e+02 -7.416178018131818206e+00
1.325000000000000000e+02 -7.404887575616125872e+00
1.335000000000000000e+02 -7.353081920515432301e+00
1.345000000000000000e+02 -7.358830898342354487e+00
1.355000000000000000e+02 -7.300472814267799038e+00
1.365000000000000000e+02 -7.316991046986495384e+00
1.375000000000000000e+02 -7.284592262744811642e+00
1.385000000000000000e+02 -7.259350677177571320e+00
1.395000000000000000e+02 -7.243512974665481607e+00
